ISIN	Currency	Total Buy Count	Total Sell Count	Total Buy Quantity	Total Sell Quantity	Weighted Average Buy Price	Weighted Average Sell Price	Max Buy Price	Min Sell Price
GB00BMJ6DW54	GBX		1490		634528		128028.89706994806		56160.9907120743
GB00BMMV6B79	GBX		288		73450		346585.4322668482		117333.33333333333
GB00BMT9K014	GBX		52		77172		14986.782770953196		10135.704258306036
GB00BMTS0Z37	GBX		277		93358		121917.7788727265		35433.07086614173
GB00BMTV7393	GBX		138		458225		2613.31223743794		1508.3950171511103
GB00BMVQDZ64	GBX		325		59516		460844.142751529		137758.62068965516
GB00BMX64W89	GBX		183		179943		24801.96506671557		11548.451548451549
GB00BMXWN182	GBX		290		653333		4804.563675797794		2445.977011494253
GB00BN0SMB92	GBX		243		249263		20904.10530243157		9693.363844393592
GB00BN44P254	GBX		231		220895		12764.661943457299		2933.031218529708
GB00BN4NDR39	GBX		212		702735		3107.714856951767		1040.0
GB00BN7CG237	GBX		83		34485		206878.9328693635		72000.0
GB00BNC5T391	GBX		169		359282		5344.979709531788		2553.441390650693
GB00BND88V85	GBX		235		218440		31640.7251419154		17216.55668866227
GB00BNG2M159	GBX		233		398757		15329.260677555503		12700.0
GB00BNK9TP58	GBX		119		182085		8746.135046818794		3776.063981719509
GB00BNKVP754	GBX		84		204708		4484.192117552807		2598.5781990521327
GB00BNLPYF73	GBX		273		294919		21178.696523452203		10887.48787584869
GB00BNNTLN49	GBX		1345		417816		331014.84864150727		133866.66666666666
GB00BNR4T868	GBX		257		97681		155004.55564541722		53494.874184529355
GB00BNR5MZ78	GBX		1324		1878568		8643.597144207715		2649.489019352033
GB00BNYK8G86	GBX		771		385309		100889.13054198059		5632.533513574405
GB00BP37WF17	GBX		250		169560		41450.22410945978		16457.960644007155
GB00BP6MXD84	EUR		203		12648		43865.98671726755		20300.751879699248
GB00BP6MXD84	GBX		3428		1057689		623033.6327597243		115047.51847940865
GB00BRB37M78	GBX		202		94726		109732.28047209847		43750.0
GB00BRS65X63	GBX		175		190330		25214.62722639626		15938.967136150235
GB00BV9FP302	GBX		161		20256		2028436.018957346		1146788.990825688
GB00BVFNZH21	GBX		194		210774		26273.354398550106		16743.063932448735
GB00BVG1CF25	GBX		17		83493		541.1232079335992		501.0518263530312
GB00BVGBWW93	GBX		240		1643585		907.6500454798504		563.7691485571785
GB00BVYVFW23	GBX		1725		694486		157780.25762938347		76365.82430806257
GB00BWFGQN14	GBX		1424		32246		50474942.62854307		12446808.510638298
GB00BWXC7Y93	GBX		263		290179		24338.08097760348		15287.356321839081
GB00BY2Z0H74	GBX		114		138386		17169.005535242006		8539.518900343643
GB00BY7QYJ50	GBX		215		81616		164547.3926681043		82266.66666666667
GB00BY9D0Y18	GBX		468		509928		24315.707315542586		13732.620320855614
GB00BYM1K758	GBX		196		175651		25085.538938007754		6082.8877005347595
GB00BYM8GJ06	GBX		145		90187		52074.9110182177		13735.558408215662
GB00BYN59130	GBX		106		115671		32106.923948094165		3337.1428571428573
GB00BYPHNG03	GBX		197		259859		20853.924628356148		15254.813137032843
GB00BYQ0JC66	GBX		322		177802		72884.95067547046		33235.294117647056
GB00BYQ46T41	GBX		227		541922		5734.109336768022		3138.7867647058824
GB00BYQB9V88	GBX		216		231700		18256.79758308157		8115.577889447236
GB00BYRJ5J14	GBX		294		994477		3950.0863267828217		3302.5
GB00BYT18307	GBX		176		36303		490281.79489298403		202719.6652719665
GB00BYT1DJ19	GBX		1530		211235		1054968.8735294815		396986.30136986304
GB00BYW0PQ60	GBX		1725		519044		240571.12691794915		98686.73050615595
GB00BYWVDP49	GBX		142		153910		18079.137158079397		8213.984835720303
GB00BYX7JT74	GBX		498		1661035		3556.469309797807		1721.344136007438
GB00BYXJC278	GBX		130		169473		12581.414148566439		5762.173606210304
GB00BYYTFB60	GBX		312		156888		130789.48039365662		67745.41531823085
GB00BYYW3C20	GBX		193		180986		22994.596267114583		7963.302752293578
GB00BYZDVK82	GBX		277		68136		612999.001996008		440963.8554216867
GB00BYZN9041	GBX		718		71914		2329846.7614094615		747682.119205298
GB00BZ0D6727	GBX		217		37443		778180.1671874583		371671.388101983
GB00BZ4BQC70	GBX		813		110496		1299426.223573704		625724.6376811594
GB00BZ6STL67	GBX		161		402649		3468.1571294104792		1481.4814814814815
GB00BZCNLL95	GBX		194		267532		12579.05596339877		6142.07650273224
GG00B1NP5142	GBX		328		28667		4325007.848745945		1780487.8048780488
GG00B1W3VF54	GBX		276		789240		4256.018448127313		3153.2237013834506
GG00B1Z5FH87	GBX		65		18837		465063.43897648243		387283.23699421965
GG00B3KX4Q34	GBX		8		25328		2792.16677195199		2735.1485148514853
GG00B4L0PD47	GBX		238		80375		190071.5396578538		19400.726392251818
GG00B4ZPCJ00	GBX		253		1010299		2683.1066842588184		2104.0
GG00B8P59C08	GBX		232		222142		17145.609565052982		5559.792027729636
GG00BBHX2H91	GBX		217		1122877		2557.3593545864774		444.53290870488325
GG00BBHXCL35	GBX		191		199676		56969.29025020533		46880.0
GG00BFYT9H72	GBX		319		1218506		2876.6210424897376		1300.0
GG00BGJYPP46	GBX		181		472005		6049.300325208419		1512.5072716695754
GG00BJL5FH87	GBX		223		706611		3526.834425164624		2662.508994962821
GG00BPFJTF46	GBX		428		103083		1061702.70558676		628750.0
GG00BR30MJ80	GBX		239		74723		736700.8819239056		642857.1428571428
GG00BV54HY67	GBX		307		856888		3609.759968630673		802.3246428283154
GG00BYV2ZQ34	GBX		248		413045		4987.035310922539		1407.1490845684393
GG00BYXVT888	GBX		254		127357		102405.83556459402		25521.098118962887
GI000A0F6407	GBX		139		173139		15941.353478996645		8301.567132570945
IE0001827041	GBX		935		85011		3348278.4580818955		1188400.0
IE0002424939	GBX		1543		74279		11565863.837693023		5506000.0
IE0003864109	GBX		156		268396		7182.260540395535		3226.828624240824
IE0004906560	EUR		151		8406		180151.6773733048		101450.0
IE0005042456	GBX		41		20665		151772.56230341157		23007.669223074357
IE0008471009	EUR		34		37400		3345.4411764705883		3295.4545454545455
IE0031442068	EUR		35		59500		2316.084033613445		2304.1176470588234
IE0031442068	GBX		11		7124		501642.3357664234		427105.2631578947
IE0032077012	EUR		66		26400		77737.12121212122		77025.0
IE00B00FV128	GBX		10		5988		310981.9639278557		243946.66666666666
IE00B00MZ448	GBX		271		80587		342237.58174395375		209316.7701863354
IE00B010DT83	GBX		165		221819		15051.235466754426		7282.82427608092
IE00B02KXH56	EUR		47		164500		403.46139817629177		401.25714285714287
IE00B0M63060	GBX		5		8536		42559.74695407685		37890.33942558747
IE00B0M63177	GBX		22		7931		915319.6318244862		496153.8461538461
IE00B1FZS350	GBX		26		9282		588833.2255979315		587675.0700280112
IE00B1RR8406	GBX		1711		150982		3514886.5427666875		420533.3333333333
IE00B1TXLS18	GBX		16		30398		31769.52431080992		26657.71812080537
IE00B1XNH568	EUR		36		630160		78.66256188904406		73.08108108108108
IE00B3XXRP09	USD		68		48423		11528.24071205832		10178.75
IE00B3ZW0K18	EUR		12		1128		101156.91489361702		99393.6170212766
IE00B42TW061	GBX		12		2776		3005871.757925072		2310033.4448160534
IE00B42Z5J44	EUR		10		1550		36351.6129032258		36348.3870967742
IE00B441G979	EUR		15		1860		56835.48387096774		56677.41935483871
IE00B44Z5B48	USD		22		1860		214241.93548387097		160035.7142857143
IE00B4L5Y983	GBX		5		1706		1773856.9753810081		1765497.076023392
IE00B53SZB19	EUR		68		13600		358952.9411764706		355900.0
IE00B5BMR087	EUR		70		14000		201847.85714285713		200850.0
IE00B5BMR087	GBX		11		539		68002782.93135436		67704081.63265306
IE00B5BMR087	USD		75		7264		456681.8557268722		438500.0
IE00BD1RP616	EUR		97		58840		908.3480625424882		564.1450777202073
IE00BDC5DG00	GBX		212		101326		88633.71691372401		36842.10526315789
IE00BKM4GZ66	GBX		13		6002		532847.3842052649		527693.9655172414
IE00BMW3QX54	EUR		68		135142		1047.3760932944606		857.2916666666666
IE00BWT6H894	GBX		1989		82871		19674870.581988875		2038000.0
IE00BWY4ZF18	GBX		215		480803		4349.8064695935755		1933.7694194603434
IE00BZ12WP82	EUR		34		374		2590909.090909091		2590909.090909091
IL0010849045	GBX		135		591397		1041.6860416944962		446.3759575721862
IL0011284465	GBX		163		39314		552678.4351630462		378285.71428571426
IM00B5VQMV65	GBX		1500		239471		948845.9980540441		416713.0919220056
IM00B7S9G985	GBX		167		81340		122936.4396360954		51038.062283737025
IT0003128367	EUR		1		91		6316.483516483517		6316.483516483517
IT0003132476	EUR		73		2855		38534.15061295972		24916.666666666668
IT0003198790	EUR		103		2290000		39.58777292576419		22.0
IT0004712375	EUR		1		29		58103.44827586207		58103.44827586207
JE00B248KJ21	GBX		208		96689		82989.79201356928		30700.325732899022
JE00B4T3BW64	GBX		3839		4996462		36400.05467869064		1310.7834152572968
JE00B55Q3P39	GBX		262		389689		10285.432742520317		4468.614045991299
JE00B5TT1872	GBX		386		676336		6281.744576660121		1844.1744102930666
JE00B6173J15	GBX		199		380509		5616.529438199885		2265.2757078986588
JE00B6T5S470	GBX		24		9778		49708.01799959092		14525.810324129652
JE00B8KF9B49	GBX		1912		741709		244316.61204057117		23040.63860667634
JE00BF5FX167	GBX		288		409569		22947.17129470248		21433.333333333332
JE00BJ1DLW90	GBX		824		1052224		14453.334080956147		6971.025543271064
JE00BJVNSS43	GBX		1970		64127		34365898.91933195		8880000.0
JE00BMDZN391	GBX		87		184896		5139.48381793008		2464.804984998846
JE00BN574F90	GBX		776		39360		5428099.593495935		1529310.3448275863
JE00BVRZ8S85	GBX		266		229712		106172.94699449746		45906.579608237065
JE00BYVQYS01	GBX		166		225703		17929.80155336881		12062.276671771311
KYG9361H1092	GBX		176		142682		93409.11958060582		49967.126890203814
LI0315487269	CHF		148		6337		220059.96528325707		150483.87096774194
LI0355147575	CHF		182		12906		75937.54842708817		49629.62962962963
LU0252633754	EUR		101		70096		17884.330061629764		17534.285714285714
LU0252634307	EUR		66		52800		12175.037878787878		11895.0
LU0274211480	EUR		66		45740		18314.954088325318		17908.571428571428
LU0292106241	EUR		48		182510		443.10996657717385		284.25454545454545
LU0378438732	EUR		6		432		157138.88888888888		157111.11111111112
LU0380865021	EUR		34		23800		8041.302521008403		7927.142857142857
LU0411075020	EUR		34		1503862		4.157203254021978		3.61010101010101
LU0411075376	EUR		33		26400		13340.30303030303		13037.5
LU0490618542	USD		61		43686		11533.534770864808		10237.5
LU0603940916	EUR		6		3498		2924.1852487135507		2924.1852487135507
LU1072616219	GBX		1562		704571		132442.20951472598		67542.85714285714
LU1681037864	EUR		2		70		695185.7142857143		695114.2857142857
LU1829219390	EUR		14		2800		41358.57142857143		40630.0
LU1834983550	EUR		19		1786		102355.99104143337		101767.02127659574
LU1834988278	EUR		16		3024		24280.95238095238		24106.349206349205
LU2197908721	EUR		2		134		201253.73134328358		201223.8805970149
NL0010545661	EUR		1		39		31653.846153846152		31653.846153846152
NL0010937058	EUR		6		6000		1934.0		1934.0
NL0011540547	EUR		34		3128		15108.695652173914		15108.695652173914
NL0011832936	CHF		221		18115		73450.17940932928		54660.19417475728
NL0012015705	GBX		74		9091		1993383.5661643383		1160250.0
NL0012169213	EUR		1		5		866200.0		866200.0
NL0012650360	GBX		115		11679		2505060.3647572566		1368478.2608695652
NL0012817175	EUR		34		340		840000.0		840000.0
SE0000112724	SEK		1		7		2200714.285714286		2200714.285714286
SE0000115446	SEK		1		6		2748333.3333333335		2748333.3333333335
SE0000171100	SEK		1		16		395625.0		395625.0
SE0000379190	SEK		33		7953		114356.84647302904		114356.84647302904
SE0000872095	SEK		2		12		3053333.3333333335		3053333.3333333335
SE0001342395	SEK		33		13200		135346.21212121213		133500.0
SE0001662230	SEK		33		363		1192727.2727272727		1192727.2727272727
SE0003051010	SEK		36		6603		597495.0779948508		537600.0
SE0005466505	SEK		33		425700		129.75428705661264		125.4108527131783
SE0005466513	SEK		33		257400		353.14879564879567		344.4230769230769
SE0007100581	SEK		3		15		4944000.0		4838000.0
SE0009922164	SEK		1		5		4568000.0		4568000.0
SE0011090018	SEK		1		5		9058000.0		9058000.0
SE0012853455	SEK		1		46		619565.2173913043		619565.2173913043
SG9999003735	GBX		153		6581		8580458.89682419		583333.3333333334
US01609W1027	EUR		199		14680		125102.52043596731		57062.5
US7594701077	USD		238		66362		22434.902504445316		14392.857142857143
US7960502018	USD		8		40		26820000.0		26680000.0
US7960508882	USD		75		1410		9098156.028368793		4731578.947368421
US8565522039	USD		37		3939		56194.4656004062		33828.57142857143
USY5217N1183	USD		2		447		10044.742729306488		10000.0
ZAE000255360	GBX		150		539206		1699.7770796319032		792.2281826507916
